Wvlgth,Direct_normal_irradiance,Global_horizn_irradiance,Global_tilted_irradiance,Beam_normal_+circumsolar
.9890E+03,.6900E+00,.4832E+00,.4832E+00,.6900E+00
.9900E+03,.6842E+00,.4790E+00,.4790E+00,.6842E+00
.9910E+03,.6930E+00,.4852E+00,.4852E+00,.6930E+00
.9920E+03,.6961E+00,.4874E+00,.4874E+00,.6961E+00
.9930E+03,.6883E+00,.4818E+00,.4818E+00,.6883E+00
.9940E+03,.6951E+00,.4866E+00,.4866E+00,.6951E+00
.9950E+03,.6932E+00,.4852E+00,.4852E+00,.6932E+00
.9960E+03,.6917E+00,.4841E+00,.4841E+00,.6917E+00
.9970E+03,.6920E+00,.4843E+00,.4843E+00,.6920E+00
.9980E+03,.6892E+00,.4823E+00,.4823E+00,.6892E+00
.9990E+03,.6865E+00,.4803E+00,.4803E+00,.6865E+00
.1000E+04,.6838E+00,.4784E+00,.4784E+00,.6838E+00
.1001E+04,.6901E+00,.4828E+00,.4828E+00,.6901E+00
.1002E+04,.6793E+00,.4751E+00,.4751E+00,.6793E+00
.1003E+04,.6786E+00,.4746E+00,.4746E+00,.6786E+00
.1004E+04,.6641E+00,.4644E+00,.4644E+00,.6641E+00
.1005E+04,.6370E+00,.4454E+00,.4454E+00,.6370E+00
.1006E+04,.6635E+00,.4639E+00,.4639E+00,.6635E+00
.1007E+04,.6767E+00,.4731E+00,.4731E+00,.6767E+00
.1008E+04,.6748E+00,.4717E+00,.4717E+00,.6748E+00
.1009E+04,.6727E+00,.4702E+00,.4702E+00,.6727E+00
.1010E+04,.6709E+00,.4689E+00,.4689E+00,.6709E+00
.1011E+04,.6733E+00,.4706E+00,.4706E+00,.6733E+00
.1012E+04,.6692E+00,.4676E+00,.4676E+00,.6692E+00
.1013E+04,.6713E+00,.4691E+00,.4691E+00,.6713E+00
.1014E+04,.6667E+00,.4658E+00,.4658E+00,.6667E+00
.1015E+04,.6626E+00,.4629E+00,.4629E+00,.6626E+00
.1016E+04,.6598E+00,.4609E+00,.4609E+00,.6598E+00
.1017E+04,.6619E+00,.4623E+00,.4623E+00,.6619E+00
.1018E+04,.6584E+00,.4599E+00,.4599E+00,.6584E+00
.1019E+04,.6475E+00,.4522E+00,.4522E+00,.6475E+00
.1020E+04,.6555E+00,.4578E+00,.4578E+00,.6555E+00
.1021E+04,.6542E+00,.4568E+00,.4568E+00,.6542E+00
.1022E+04,.6502E+00,.4540E+00,.4540E+00,.6502E+00
.1023E+04,.6574E+00,.4590E+00,.4590E+00,.6574E+00
.1024E+04,.6522E+00,.4553E+00,.4553E+00,.6522E+00
.1025E+04,.6559E+00,.4578E+00,.4578E+00,.6559E+00
.1026E+04,.6539E+00,.4564E+00,.4564E+00,.6539E+00
.1027E+04,.6524E+00,.4553E+00,.4553E+00,.6524E+00
.1028E+04,.6513E+00,.4545E+00,.4545E+00,.6513E+00
.1029E+04,.6439E+00,.4493E+00,.4493E+00,.6439E+00
.1030E+04,.6471E+00,.4515E+00,.4515E+00,.6471E+00
.1031E+04,.6451E+00,.4500E+00,.4500E+00,.6451E+00
.1032E+04,.6427E+00,.4484E+00,.4484E+00,.6427E+00
.1033E+04,.6331E+00,.4416E+00,.4416E+00,.6331E+00
.1034E+04,.6330E+00,.4415E+00,.4415E+00,.6330E+00
.1035E+04,.6350E+00,.4428E+00,.4428E+00,.6350E+00
.1036E+04,.6386E+00,.4453E+00,.4453E+00,.6386E+00
.1037E+04,.6277E+00,.4377E+00,.4377E+00,.6277E+00
.1038E+04,.6309E+00,.4398E+00,.4398E+00,.6309E+00
.1039E+04,.6307E+00,.4397E+00,.4397E+00,.6307E+00
.1040E+04,.6281E+00,.4378E+00,.4378E+00,.6281E+00
.1041E+04,.6309E+00,.4397E+00,.4397E+00,.6309E+00
.1042E+04,.6265E+00,.4366E+00,.4366E+00,.6265E+00
.1043E+04,.6246E+00,.4353E+00,.4353E+00,.6246E+00
.1044E+04,.6269E+00,.4369E+00,.4369E+00,.6269E+00
.1045E+04,.6186E+00,.4310E+00,.4310E+00,.6186E+00
.1046E+04,.6118E+00,.4263E+00,.4263E+00,.6118E+00
.1047E+04,.6175E+00,.4302E+00,.4302E+00,.6175E+00
.1048E+04,.6210E+00,.4326E+00,.4326E+00,.6210E+00
.1049E+04,.6184E+00,.4307E+00,.4307E+00,.6184E+00
.1050E+04,.6155E+00,.4287E+00,.4287E+00,.6155E+00
.1051E+04,.6153E+00,.4285E+00,.4285E+00,.6153E+00
.1052E+04,.6127E+00,.4266E+00,.4266E+00,.6127E+00
.1053E+04,.6081E+00,.4234E+00,.4234E+00,.6081E+00
.1054E+04,.6097E+00,.4245E+00,.4245E+00,.6097E+00
.1055E+04,.6103E+00,.4249E+00,.4249E+00,.6103E+00
.1056E+04,.6085E+00,.4236E+00,.4236E+00,.6085E+00
.1057E+04,.6067E+00,.4223E+00,.4223E+00,.6067E+00
.1058E+04,.5920E+00,.4120E+00,.4120E+00,.5920E+00
.1059E+04,.5929E+00,.4126E+00,.4126E+00,.5929E+00
.1060E+04,.5921E+00,.4120E+00,.4120E+00,.5921E+00
.1061E+04,.5915E+00,.4116E+00,.4116E+00,.5915E+00
.1062E+04,.5951E+00,.4140E+00,.4140E+00,.5951E+00
.1063E+04,.5894E+00,.4100E+00,.4100E+00,.5894E+00
.1064E+04,.5959E+00,.4145E+00,.4145E+00,.5959E+00
.1065E+04,.5929E+00,.4124E+00,.4124E+00,.5929E+00
.1066E+04,.5803E+00,.4036E+00,.4036E+00,.5803E+00
.1067E+04,.5885E+00,.4092E+00,.4092E+00,.5885E+00
.1068E+04,.5763E+00,.4007E+00,.4007E+00,.5763E+00
.1069E+04,.5587E+00,.3885E+00,.3885E+00,.5587E+00
.1070E+04,.5794E+00,.4028E+00,.4028E+00,.5794E+00
.1071E+04,.5854E+00,.4070E+00,.4070E+00,.5854E+00
.1072E+04,.5815E+00,.4043E+00,.4043E+00,.5815E+00
.1073E+04,.5726E+00,.3980E+00,.3980E+00,.5726E+00
.1074E+04,.5847E+00,.4064E+00,.4064E+00,.5847E+00
.1075E+04,.5644E+00,.3922E+00,.3922E+00,.5644E+00
.1076E+04,.5854E+00,.4069E+00,.4069E+00,.5854E+00
.1077E+04,.5802E+00,.4032E+00,.4032E+00,.5802E+00
.1078E+04,.5711E+00,.3968E+00,.3968E+00,.5711E+00
.1079E+04,.5755E+00,.3999E+00,.3999E+00,.5755E+00
.1080E+04,.5743E+00,.3990E+00,.3990E+00,.5743E+00
.1081E+04,.5579E+00,.3876E+00,.3876E+00,.5579E+00
.1082E+04,.5601E+00,.3891E+00,.3891E+00,.5601E+00
.1083E+04,.5603E+00,.3892E+00,.3892E+00,.5603E+00
.1084E+04,.5603E+00,.3892E+00,.3892E+00,.5603E+00
.1085E+04,.5742E+00,.3988E+00,.3988E+00,.5742E+00
.1086E+04,.5416E+00,.3761E+00,.3761E+00,.5416E+00
.1087E+04,.5444E+00,.3780E+00,.3780E+00,.5444E+00
.1088E+04,.5626E+00,.3907E+00,.3907E+00,.5626E+00
.1089E+04,.5531E+00,.3840E+00,.3840E+00,.5531E+00
.1090E+04,.5484E+00,.3807E+00,.3807E+00,.5484E+00
.1091E+04,.5639E+00,.3915E+00,.3915E+00,.5639E+00
.1092E+04,.5597E+00,.3886E+00,.3886E+00,.5597E+00
.1093E+04,.5033E+00,.3492E+00,.3492E+00,.5033E+00
.1094E+04,.5168E+00,.3587E+00,.3587E+00,.5168E+00
.1095E+04,.5186E+00,.3598E+00,.3598E+00,.5186E+00
.1096E+04,.5058E+00,.3508E+00,.3508E+00,.5058E+00
.1097E+04,.5470E+00,.3796E+00,.3796E+00,.5470E+00
.1098E+04,.5001E+00,.3468E+00,.3468E+00,.5001E+00
.1099E+04,.5172E+00,.3587E+00,.3587E+00,.5172E+00
.1100E+04,.4958E+00,.3438E+00,.3438E+00,.4958E+00
.1101E+04,.4975E+00,.3449E+00,.3449E+00,.4975E+00
.1102E+04,.4829E+00,.3347E+00,.3347E+00,.4829E+00
.1103E+04,.4843E+00,.3357E+00,.3357E+00,.4843E+00
.1104E+04,.4842E+00,.3356E+00,.3356E+00,.4842E+00
.1105E+04,.5103E+00,.3538E+00,.3538E+00,.5103E+00
.1106E+04,.4409E+00,.3054E+00,.3054E+00,.4409E+00
.1107E+04,.4936E+00,.3421E+00,.3421E+00,.4936E+00
.1108E+04,.4503E+00,.3119E+00,.3119E+00,.4503E+00
.1109E+04,.4528E+00,.3136E+00,.3136E+00,.4528E+00
.1110E+04,.5005E+00,.3468E+00,.3468E+00,.5005E+00
.1111E+04,.3799E+00,.2629E+00,.2629E+00,.3799E+00
.1112E+04,.4495E+00,.3113E+00,.3113E+00,.4495E+00
.1113E+04,.3314E+00,.2292E+00,.2292E+00,.3314E+00
.1114E+04,.3608E+00,.2496E+00,.2496E+00,.3608E+00
.1115E+04,.3016E+00,.2085E+00,.2085E+00,.3016E+00
.1116E+04,.2756E+00,.1904E+00,.1904E+00,.2756E+00
.1117E+04,.1491E+00,.1027E+00,.1027E+00,.1491E+00
.1118E+04,.2863E+00,.1978E+00,.1978E+00,.2863E+00
.1119E+04,.1765E+00,.1217E+00,.1217E+00,.1765E+00
.1120E+04,.2196E+00,.1516E+00,.1516E+00,.2196E+00
.1121E+04,.2673E+00,.1846E+00,.1846E+00,.2673E+00
.1122E+04,.1461E+00,.1007E+00,.1007E+00,.1461E+00
.1123E+04,.1996E+00,.1377E+00,.1377E+00,.1996E+00
.1124E+04,.1689E+00,.1165E+00,.1165E+00,.1689E+00
.1125E+04,.2118E+00,.1461E+00,.1461E+00,.2118E+00
.1126E+04,.1082E+00,.7452E-01,.7452E-01,.1082E+00
.1127E+04,.2351E+00,.1622E+00,.1622E+00,.2351E+00
.1128E+04,.1757E+00,.1211E+00,.1211E+00,.1757E+00
.1129E+04,.1782E+00,.1229E+00,.1229E+00,.1782E+00
.1130E+04,.1402E+00,.9652E-01,.9652E-01,.1402E+00
.1131E+04,.3671E+00,.2537E+00,.2537E+00,.3671E+00
.1132E+04,.3027E+00,.2090E+00,.2090E+00,.3027E+00
.1133E+04,.2298E+00,.1585E+00,.1585E+00,.2298E+00
.1134E+04,.9181E-01,.6314E-01,.6314E-01,.9181E-01
.1135E+04,.3616E-01,.2485E-01,.2485E-01,.3616E-01
.1136E+04,.2075E+00,.1431E+00,.1431E+00,.2075E+00
.1137E+04,.3672E+00,.2536E+00,.2536E+00,.3672E+00
.1138E+04,.2730E+00,.1884E+00,.1884E+00,.2730E+00
.1139E+04,.3449E+00,.2383E+00,.2383E+00,.3449E+00
.1140E+04,.3112E+00,.2149E+00,.2149E+00,.3112E+00
.1141E+04,.2629E+00,.1814E+00,.1814E+00,.2629E+00
.1142E+04,.2850E+00,.1967E+00,.1967E+00,.2850E+00
.1143E+04,.3737E+00,.2581E+00,.2581E+00,.3737E+00
.1144E+04,.1723E+00,.1187E+00,.1187E+00,.1723E+00
.1145E+04,.2221E+00,.1531E+00,.1531E+00,.2221E+00
.1146E+04,.2387E+00,.1646E+00,.1646E+00,.2387E+00
.1147E+04,.1221E+00,.8395E-01,.8395E-01,.1221E+00
.1148E+04,.3262E+00,.2251E+00,.2251E+00,.3262E+00
.1149E+04,.2823E+00,.1947E+00,.1947E+00,.2823E+00
.1150E+04,.1867E+00,.1286E+00,.1286E+00,.1867E+00
.1151E+04,.2707E+00,.1866E+00,.1866E+00,.2707E+00
.1152E+04,.3106E+00,.2143E+00,.2143E+00,.3106E+00
.1153E+04,.2849E+00,.1966E+00,.1966E+00,.2849E+00
.1154E+04,.2247E+00,.1548E+00,.1548E+00,.2247E+00
.1155E+04,.3575E+00,.2467E+00,.2467E+00,.3575E+00
.1156E+04,.3339E+00,.2304E+00,.2304E+00,.3339E+00
.1157E+04,.3597E+00,.2483E+00,.2483E+00,.3597E+00
.1158E+04,.3535E+00,.2440E+00,.2440E+00,.3535E+00
.1159E+04,.3658E+00,.2525E+00,.2525E+00,.3658E+00
.1160E+04,.3359E+00,.2317E+00,.2317E+00,.3359E+00
.1161E+04,.3885E+00,.2682E+00,.2682E+00,.3885E+00
.1162E+04,.3899E+00,.2691E+00,.2691E+00,.3899E+00
.1163E+04,.4605E+00,.3181E+00,.3181E+00,.4605E+00
.1164E+04,.4246E+00,.2932E+00,.2932E+00,.4246E+00
.1165E+04,.4082E+00,.2818E+00,.2818E+00,.4082E+00
.1166E+04,.4079E+00,.2816E+00,.2816E+00,.4079E+00
.1167E+04,.4282E+00,.2956E+00,.2956E+00,.4282E+00
.1168E+04,.4276E+00,.2952E+00,.2952E+00,.4276E+00
.1169E+04,.4300E+00,.2969E+00,.2969E+00,.4300E+00
.1170E+04,.4534E+00,.3131E+00,.3131E+00,.4534E+00
.1171E+04,.4457E+00,.3077E+00,.3077E+00,.4457E+00
.1172E+04,.4498E+00,.3106E+00,.3106E+00,.4498E+00
.1173E+04,.4529E+00,.3126E+00,.3126E+00,.4529E+00
.1174E+04,.3681E+00,.2538E+00,.2538E+00,.3681E+00
.1175E+04,.4380E+00,.3024E+00,.3024E+00,.4380E+00
.1176E+04,.4648E+00,.3209E+00,.3209E+00,.4648E+00
.1177E+04,.4557E+00,.3146E+00,.3146E+00,.4557E+00
.1178E+04,.3771E+00,.2601E+00,.2601E+00,.3771E+00
.1179E+04,.4661E+00,.3218E+00,.3218E+00,.4661E+00
.1180E+04,.4382E+00,.3024E+00,.3024E+00,.4382E+00
.1181E+04,.4476E+00,.3089E+00,.3089E+00,.4476E+00
.1182E+04,.3463E+00,.2388E+00,.2388E+00,.3463E+00
.1183E+04,.4359E+00,.3008E+00,.3008E+00,.4359E+00
.1184E+04,.4204E+00,.2900E+00,.2900E+00,.4204E+00
.1185E+04,.4156E+00,.2867E+00,.2867E+00,.4156E+00
.1186E+04,.4599E+00,.3173E+00,.3173E+00,.4599E+00
.1187E+04,.4477E+00,.3089E+00,.3089E+00,.4477E+00
.1188E+04,.3525E+00,.2430E+00,.2430E+00,.3525E+00
.1189E+04,.4214E+00,.2907E+00,.2907E+00,.4214E+00
.1190E+04,.4505E+00,.3108E+00,.3108E+00,.4505E+00
.1191E+04,.4421E+00,.3049E+00,.3049E+00,.4421E+00
.1192E+04,.4546E+00,.3136E+00,.3136E+00,.4546E+00
.1193E+04,.4421E+00,.3049E+00,.3049E+00,.4421E+00
.1194E+04,.4512E+00,.3112E+00,.3112E+00,.4512E+00
.1195E+04,.4369E+00,.3013E+00,.3013E+00,.4369E+00
.1196E+04,.4282E+00,.2952E+00,.2952E+00,.4282E+00
.1197E+04,.4447E+00,.3067E+00,.3067E+00,.4447E+00
.1198E+04,.4180E+00,.2882E+00,.2882E+00,.4180E+00
.1199E+04,.3813E+00,.2628E+00,.2628E+00,.3813E+00
.1200E+04,.4372E+00,.3014E+00,.3014E+00,.4372E+00
.1201E+04,.4301E+00,.2965E+00,.2965E+00,.4301E+00
.1202E+04,.4242E+00,.2924E+00,.2924E+00,.4242E+00
.1203E+04,.4166E+00,.2872E+00,.2872E+00,.4166E+00
.1204E+04,.3714E+00,.2559E+00,.2559E+00,.3714E+00
.1205E+04,.4201E+00,.2895E+00,.2895E+00,.4201E+00
.1206E+04,.4523E+00,.3118E+00,.3118E+00,.4523E+00
.1207E+04,.4188E+00,.2886E+00,.2886E+00,.4188E+00
.1208E+04,.4041E+00,.2785E+00,.2785E+00,.4041E+00
.1209E+04,.4149E+00,.2859E+00,.2859E+00,.4149E+00
.1210E+04,.4274E+00,.2945E+00,.2945E+00,.4274E+00
.1211E+04,.4167E+00,.2871E+00,.2871E+00,.4167E+00
.1212E+04,.4211E+00,.2901E+00,.2901E+00,.4211E+00
.1213E+04,.4447E+00,.3065E+00,.3065E+00,.4447E+00
.1214E+04,.4267E+00,.2939E+00,.2939E+00,.4267E+00
.1215E+04,.4218E+00,.2905E+00,.2905E+00,.4218E+00
.1216E+04,.4435E+00,.3056E+00,.3056E+00,.4435E+00
.1217E+04,.4368E+00,.3009E+00,.3009E+00,.4368E+00
.1218E+04,.4364E+00,.3006E+00,.3006E+00,.4364E+00
.1219E+04,.4271E+00,.2942E+00,.2942E+00,.4271E+00
.1220E+04,.4360E+00,.3003E+00,.3003E+00,.4360E+00
.1221E+04,.4399E+00,.3030E+00,.3030E+00,.4399E+00
.1222E+04,.4298E+00,.2960E+00,.2960E+00,.4298E+00
.1223E+04,.4273E+00,.2943E+00,.2943E+00,.4273E+00
.1224E+04,.4290E+00,.2954E+00,.2954E+00,.4290E+00
.1225E+04,.4377E+00,.3014E+00,.3014E+00,.4377E+00
.1226E+04,.4383E+00,.3018E+00,.3018E+00,.4383E+00
.1227E+04,.4166E+00,.2869E+00,.2869E+00,.4166E+00
.1228E+04,.4392E+00,.3025E+00,.3025E+00,.4392E+00
.1229E+04,.4391E+00,.3024E+00,.3024E+00,.4391E+00
.1230E+04,.4339E+00,.2988E+00,.2988E+00,.4339E+00
.1231E+04,.4391E+00,.3024E+00,.3024E+00,.4391E+00
.1232E+04,.4368E+00,.3008E+00,.3008E+00,.4368E+00
.1233E+04,.4305E+00,.2964E+00,.2964E+00,.4305E+00
.1234E+04,.4370E+00,.3008E+00,.3008E+00,.4370E+00
.1235E+04,.4355E+00,.2998E+00,.2998E+00,.4355E+00
.1236E+04,.4378E+00,.3014E+00,.3014E+00,.4378E+00
.1237E+04,.4349E+00,.2994E+00,.2994E+00,.4349E+00
.1238E+04,.4362E+00,.3003E+00,.3003E+00,.4362E+00
.1239E+04,.4307E+00,.2965E+00,.2965E+00,.4307E+00
.1240E+04,.4319E+00,.2973E+00,.2973E+00,.4319E+00
.1241E+04,.4320E+00,.2973E+00,.2973E+00,.4320E+00
.1242E+04,.4292E+00,.2954E+00,.2954E+00,.4292E+00
.1243E+04,.4255E+00,.2928E+00,.2928E+00,.4255E+00
.1244E+04,.4292E+00,.2953E+00,.2953E+00,.4292E+00
.1245E+04,.4305E+00,.2963E+00,.2963E+00,.4305E+00
.1246E+04,.4280E+00,.2945E+00,.2945E+00,.4280E+00
.1247E+04,.4267E+00,.2936E+00,.2936E+00,.4267E+00
.1248E+04,.4274E+00,.2940E+00,.2940E+00,.4274E+00
.1249E+04,.4277E+00,.2943E+00,.2943E+00,.4277E+00
.1250E+04,.4254E+00,.2927E+00,.2927E+00,.4254E+00
.1251E+04,.4204E+00,.2892E+00,.2892E+00,.4204E+00
.1252E+04,.4200E+00,.2889E+00,.2889E+00,.4200E+00
.1253E+04,.4176E+00,.2872E+00,.2872E+00,.4176E+00
.1254E+04,.4149E+00,.2854E+00,.2854E+00,.4149E+00
.1255E+04,.4202E+00,.2890E+00,.2890E+00,.4202E+00
.1256E+04,.4101E+00,.2820E+00,.2820E+00,.4101E+00
.1257E+04,.4081E+00,.2806E+00,.2806E+00,.4081E+00
.1258E+04,.4148E+00,.2852E+00,.2852E+00,.4148E+00
.1259E+04,.4022E+00,.2765E+00,.2765E+00,.4022E+00
.1260E+04,.4044E+00,.2780E+00,.2780E+00,.4044E+00
.1261E+04,.3854E+00,.2649E+00,.2649E+00,.3854E+00
.1262E+04,.3754E+00,.2580E+00,.2580E+00,.3754E+00
.1263E+04,.3768E+00,.2589E+00,.2589E+00,.3768E+00
.1264E+04,.3523E+00,.2420E+00,.2420E+00,.3523E+00
.1265E+04,.3739E+00,.2569E+00,.2569E+00,.3739E+00
.1266E+04,.3623E+00,.2489E+00,.2489E+00,.3623E+00
.1267E+04,.3676E+00,.2526E+00,.2526E+00,.3676E+00
.1268E+04,.3512E+00,.2412E+00,.2412E+00,.3512E+00
.1269E+04,.2380E+00,.1631E+00,.1631E+00,.2380E+00
.1270E+04,.3665E+00,.2517E+00,.2517E+00,.3665E+00
.1271E+04,.3846E+00,.2642E+00,.2642E+00,.3846E+00
.1272E+04,.3851E+00,.2646E+00,.2646E+00,.3851E+00
.1273E+04,.3813E+00,.2619E+00,.2619E+00,.3813E+00
.1274E+04,.3826E+00,.2628E+00,.2628E+00,.3826E+00
.1275E+04,.3864E+00,.2654E+00,.2654E+00,.3864E+00
.1276E+04,.3900E+00,.2679E+00,.2679E+00,.3900E+00
.1277E+04,.3937E+00,.2705E+00,.2705E+00,.3937E+00
.1278E+04,.3972E+00,.2728E+00,.2728E+00,.3972E+00
.1279E+04,.3957E+00,.2718E+00,.2718E+00,.3957E+00
.1280E+04,.3910E+00,.2686E+00,.2686E+00,.3910E+00
.1281E+04,.3724E+00,.2558E+00,.2558E+00,.3724E+00
.1282E+04,.3559E+00,.2445E+00,.2445E+00,.3559E+00
.1283E+04,.3839E+00,.2637E+00,.2637E+00,.3839E+00
.1284E+04,.3951E+00,.2714E+00,.2714E+00,.3951E+00
.1285E+04,.3967E+00,.2725E+00,.2725E+00,.3967E+00
.1286E+04,.4011E+00,.2755E+00,.2755E+00,.4011E+00
.1287E+04,.3984E+00,.2736E+00,.2736E+00,.3984E+00
.1288E+04,.3981E+00,.2734E+00,.2734E+00,.3981E+00
.1289E+04,.3911E+00,.2686E+00,.2686E+00,.3911E+00
.1290E+04,.3939E+00,.2705E+00,.2705E+00,.3939E+00
.1291E+04,.3975E+00,.2730E+00,.2730E+00,.3975E+00
.1292E+04,.3867E+00,.2655E+00,.2655E+00,.3867E+00
.1293E+04,.3948E+00,.2711E+00,.2711E+00,.3948E+00
.1294E+04,.3933E+00,.2701E+00,.2701E+00,.3933E+00
.1295E+04,.3921E+00,.2692E+00,.2692E+00,.3921E+00
.1296E+04,.3834E+00,.2632E+00,.2632E+00,.3834E+00
.1297E+04,.3707E+00,.2544E+00,.2544E+00,.3707E+00
.1298E+04,.3846E+00,.2640E+00,.2640E+00,.3846E+00
.1299E+04,.3939E+00,.2704E+00,.2704E+00,.3939E+00
.1300E+04,.3588E+00,.2462E+00,.2462E+00,.3588E+00
.1301E+04,.3678E+00,.2524E+00,.2524E+00,.3678E+00
.1302E+04,.3828E+00,.2628E+00,.2628E+00,.3828E+00
.1303E+04,.3550E+00,.2436E+00,.2436E+00,.3550E+00
.1304E+04,.3255E+00,.2232E+00,.2232E+00,.3255E+00
.1305E+04,.3792E+00,.2602E+00,.2602E+00,.3792E+00
.1306E+04,.3802E+00,.2609E+00,.2609E+00,.3802E+00
.1307E+04,.3304E+00,.2266E+00,.2266E+00,.3304E+00
.1308E+04,.3493E+00,.2396E+00,.2396E+00,.3493E+00
.1309E+04,.3771E+00,.2587E+00,.2587E+00,.3771E+00
.1310E+04,.3222E+00,.2209E+00,.2209E+00,.3222E+00
.1311E+04,.3430E+00,.2352E+00,.2352E+00,.3430E+00
.1312E+04,.3348E+00,.2296E+00,.2296E+00,.3348E+00
.1313E+04,.3358E+00,.2303E+00,.2303E+00,.3358E+00
.1314E+04,.3071E+00,.2106E+00,.2106E+00,.3071E+00
.1315E+04,.3133E+00,.2148E+00,.2148E+00,.3133E+00
.1316E+04,.3406E+00,.2336E+00,.2336E+00,.3406E+00
.1317E+04,.3253E+00,.2230E+00,.2230E+00,.3253E+00
.1318E+04,.3421E+00,.2346E+00,.2346E+00,.3421E+00
.1319E+04,.3037E+00,.2081E+00,.2081E+00,.3037E+00
.1320E+04,.2832E+00,.1941E+00,.1941E+00,.2832E+00
.1321E+04,.3187E+00,.2185E+00,.2185E+00,.3187E+00
.1322E+04,.3276E+00,.2245E+00,.2245E+00,.3276E+00
.1323E+04,.2726E+00,.1867E+00,.1867E+00,.2726E+00
.1324E+04,.2987E+00,.2047E+00,.2047E+00,.2987E+00
.1325E+04,.3367E+00,.2308E+00,.2308E+00,.3367E+00
.1326E+04,.3090E+00,.2117E+00,.2117E+00,.3090E+00
.1327E+04,.2990E+00,.2049E+00,.2049E+00,.2990E+00
.1328E+04,.2643E+00,.1810E+00,.1810E+00,.2643E+00
.1329E+04,.2236E+00,.1531E+00,.1531E+00,.2236E+00
.1330E+04,.2760E+00,.1890E+00,.1890E+00,.2760E+00
.1331E+04,.2008E+00,.1374E+00,.1374E+00,.2008E+00
.1332E+04,.1960E+00,.1341E+00,.1341E+00,.1960E+00
.1333E+04,.2591E+00,.1773E+00,.1773E+00,.2591E+00
.1334E+04,.2134E+00,.1460E+00,.1460E+00,.2134E+00
.1335E+04,.2709E+00,.1855E+00,.1855E+00,.2709E+00
.1336E+04,.2306E+00,.1578E+00,.1578E+00,.2306E+00
.1337E+04,.2146E+00,.1468E+00,.1468E+00,.2146E+00
.1338E+04,.2277E+00,.1558E+00,.1558E+00,.2277E+00
.1339E+04,.2245E+00,.1536E+00,.1536E+00,.2245E+00
.1340E+04,.2114E+00,.1446E+00,.1446E+00,.2114E+00
.1341E+04,.2218E+00,.1517E+00,.1517E+00,.2218E+00
.1342E+04,.2417E+00,.1654E+00,.1654E+00,.2417E+00
.1343E+04,.1979E+00,.1352E+00,.1352E+00,.1979E+00
.1344E+04,.1250E+00,.8538E-01,.8538E-01,.1250E+00
.1345E+04,.1657E+00,.1132E+00,.1132E+00,.1657E+00
.1346E+04,.1178E+00,.8037E-01,.8037E-01,.1178E+00
.1347E+04,.1245E+00,.8494E-01,.8494E-01,.1245E+00
.1348E+04,.2269E-01,.1542E-01,.1542E-01,.2269E-01
.1349E+04,.5725E-01,.3898E-01,.3898E-01,.5725E-01
.1350E+04,.4890E-01,.3331E-01,.3331E-01,.4890E-01
.1351E+04,.2756E-01,.1873E-01,.1873E-01,.2756E-01
.1352E+04,.1582E-01,.1073E-01,.1073E-01,.1582E-01
.1353E+04,.2656E-02,.1796E-02,.1796E-02,.2656E-02
.1354E+04,.4909E-02,.3324E-02,.3324E-02,.4909E-02
.1355E+04,.3135E-03,.2114E-03,.2114E-03,.3135E-03
.1356E+04,.1602E-02,.1083E-02,.1083E-02,.1602E-02
.1357E+04,.2188E-02,.1479E-02,.1479E-02,.2188E-02
.1358E+04,.3515E-03,.2370E-03,.2370E-03,.3515E-03
.1359E+04,.1714E-03,.1154E-03,.1154E-03,.1714E-03
.1360E+04,.2662E-03,.1794E-03,.1794E-03,.2662E-03
.1361E+04,.7209E-05,.4838E-05,.4838E-05,.7209E-05
.1362E+04,.1094E-06,.7331E-07,.7331E-07,.1094E-06
.1363E+04,.3823E-03,.2577E-03,.2577E-03,.3823E-03
.1364E+04,.2260E-03,.1522E-03,.1522E-03,.2260E-03
.1365E+04,.1955E-06,.1309E-06,.1309E-06,.1955E-06
.1366E+04,.1171E-02,.7901E-03,.7901E-03,.1171E-02
.1367E+04,.5050E-03,.3405E-03,.3405E-03,.5050E-03
.1368E+04,.3253E-07,.2174E-07,.2174E-07,.3253E-07
.1369E+04,.1185E-03,.7980E-04,.7980E-04,.1185E-03
.1370E+04,.9582E-04,.6446E-04,.6446E-04,.9582E-04
.1371E+04,.1408E-04,.9459E-05,.9459E-05,.1408E-04
.1372E+04,.3208E-03,.2163E-03,.2163E-03,.3208E-03
.1373E+04,.1852E-02,.1251E-02,.1251E-02,.1852E-02
.1374E+04,.4220E-02,.2854E-02,.2854E-02,.4220E-02
.1375E+04,.6666E-02,.4511E-02,.4511E-02,.6666E-02
.1376E+04,.4566E-02,.3091E-02,.3091E-02,.4566E-02
.1377E+04,.2639E-02,.1785E-02,.1785E-02,.2639E-02
.1378E+04,.1351E-01,.9157E-02,.9157E-02,.1351E-01
.1379E+04,.1219E-02,.8241E-03,.8241E-03,.1219E-02
.1380E+04,.2206E-02,.1491E-02,.1491E-02,.2206E-02
.1381E+04,.1244E-03,.8396E-04,.8396E-04,.1244E-03
.1382E+04,.3120E-03,.2102E-03,.2102E-03,.3120E-03
.1383E+04,.1115E-04,.7498E-05,.7498E-05,.1115E-04
.1384E+04,.1485E-03,.9993E-04,.9993E-04,.1485E-03
.1385E+04,.1601E-03,.1079E-03,.1079E-03,.1601E-03
.1386E+04,.3684E-03,.2481E-03,.2481E-03,.3684E-03
