Wvlgth,Direct_normal_irradiance,Global_horizn_irradiance,Global_tilted_irradiance,Beam_normal_+circumsolar
.9890E+03,.6836E+00,.4779E+00,.4779E+00,.6836E+00
.9900E+03,.6558E+00,.4582E+00,.4582E+00,.6558E+00
.9910E+03,.6857E+00,.4792E+00,.4792E+00,.6857E+00
.9920E+03,.6907E+00,.4827E+00,.4827E+00,.6907E+00
.9930E+03,.6677E+00,.4665E+00,.4665E+00,.6677E+00
.9940E+03,.6918E+00,.4834E+00,.4834E+00,.6918E+00
.9950E+03,.6922E+00,.4837E+00,.4837E+00,.6922E+00
.9960E+03,.6875E+00,.4803E+00,.4803E+00,.6875E+00
.9970E+03,.6894E+00,.4816E+00,.4816E+00,.6894E+00
.9980E+03,.6862E+00,.4793E+00,.4793E+00,.6862E+00
.9990E+03,.6837E+00,.4776E+00,.4776E+00,.6837E+00
.1000E+04,.6769E+00,.4727E+00,.4727E+00,.6769E+00
.1001E+04,.6879E+00,.4803E+00,.4803E+00,.6879E+00
.1002E+04,.6611E+00,.4615E+00,.4615E+00,.6611E+00
.1003E+04,.6752E+00,.4714E+00,.4714E+00,.6752E+00
.1004E+04,.6570E+00,.4586E+00,.4586E+00,.6570E+00
.1005E+04,.6357E+00,.4438E+00,.4438E+00,.6357E+00
.1006E+04,.6591E+00,.4600E+00,.4600E+00,.6591E+00
.1007E+04,.6741E+00,.4705E+00,.4705E+00,.6741E+00
.1008E+04,.6687E+00,.4667E+00,.4667E+00,.6687E+00
.1009E+04,.6638E+00,.4632E+00,.4632E+00,.6638E+00
.1010E+04,.6601E+00,.4605E+00,.4605E+00,.6601E+00
.1011E+04,.6712E+00,.4682E+00,.4682E+00,.6712E+00
.1012E+04,.6639E+00,.4631E+00,.4631E+00,.6639E+00
.1013E+04,.6703E+00,.4676E+00,.4676E+00,.6703E+00
.1014E+04,.6657E+00,.4643E+00,.4643E+00,.6657E+00
.1015E+04,.6610E+00,.4610E+00,.4610E+00,.6610E+00
.1016E+04,.6581E+00,.4589E+00,.4589E+00,.6581E+00
.1017E+04,.6594E+00,.4598E+00,.4598E+00,.6594E+00
.1018E+04,.6581E+00,.4589E+00,.4589E+00,.6581E+00
.1019E+04,.6411E+00,.4469E+00,.4469E+00,.6411E+00
.1020E+04,.6544E+00,.4562E+00,.4562E+00,.6544E+00
.1021E+04,.6541E+00,.4559E+00,.4559E+00,.6541E+00
.1022E+04,.6480E+00,.4517E+00,.4517E+00,.6480E+00
.1023E+04,.6547E+00,.4563E+00,.4563E+00,.6547E+00
.1024E+04,.6428E+00,.4479E+00,.4479E+00,.6428E+00
.1025E+04,.6556E+00,.4569E+00,.4569E+00,.6556E+00
.1026E+04,.6522E+00,.4544E+00,.4544E+00,.6522E+00
.1027E+04,.6508E+00,.4534E+00,.4534E+00,.6508E+00
.1028E+04,.6493E+00,.4523E+00,.4523E+00,.6493E+00
.1029E+04,.6415E+00,.4468E+00,.4468E+00,.6415E+00
.1030E+04,.6474E+00,.4509E+00,.4509E+00,.6474E+00
.1031E+04,.6443E+00,.4487E+00,.4487E+00,.6443E+00
.1032E+04,.6432E+00,.4479E+00,.4479E+00,.6432E+00
.1033E+04,.6335E+00,.4411E+00,.4411E+00,.6335E+00
.1034E+04,.6339E+00,.4414E+00,.4414E+00,.6339E+00
.1035E+04,.6362E+00,.4429E+00,.4429E+00,.6362E+00
.1036E+04,.6392E+00,.4450E+00,.4450E+00,.6392E+00
.1037E+04,.6289E+00,.4378E+00,.4378E+00,.6289E+00
.1038E+04,.6320E+00,.4399E+00,.4399E+00,.6320E+00
.1039E+04,.6316E+00,.4396E+00,.4396E+00,.6316E+00
.1040E+04,.6293E+00,.4379E+00,.4379E+00,.6293E+00
.1041E+04,.6319E+00,.4397E+00,.4397E+00,.6319E+00
.1042E+04,.6277E+00,.4368E+00,.4368E+00,.6277E+00
.1043E+04,.6259E+00,.4354E+00,.4354E+00,.6259E+00
.1044E+04,.6282E+00,.4370E+00,.4370E+00,.6282E+00
.1045E+04,.6198E+00,.4311E+00,.4311E+00,.6198E+00
.1046E+04,.6131E+00,.4264E+00,.4264E+00,.6131E+00
.1047E+04,.6187E+00,.4303E+00,.4303E+00,.6187E+00
.1048E+04,.6222E+00,.4327E+00,.4327E+00,.6222E+00
.1049E+04,.6196E+00,.4309E+00,.4309E+00,.6196E+00
.1050E+04,.6168E+00,.4288E+00,.4288E+00,.6168E+00
.1051E+04,.6165E+00,.4286E+00,.4286E+00,.6165E+00
.1052E+04,.6139E+00,.4268E+00,.4268E+00,.6139E+00
.1053E+04,.6093E+00,.4236E+00,.4236E+00,.6093E+00
.1054E+04,.6110E+00,.4247E+00,.4247E+00,.6110E+00
.1055E+04,.6116E+00,.4250E+00,.4250E+00,.6116E+00
.1056E+04,.6096E+00,.4236E+00,.4236E+00,.6096E+00
.1057E+04,.6080E+00,.4225E+00,.4225E+00,.6080E+00
.1058E+04,.5932E+00,.4122E+00,.4122E+00,.5932E+00
.1059E+04,.5939E+00,.4126E+00,.4126E+00,.5939E+00
.1060E+04,.5933E+00,.4122E+00,.4122E+00,.5933E+00
.1061E+04,.5926E+00,.4117E+00,.4117E+00,.5926E+00
.1062E+04,.5955E+00,.4136E+00,.4136E+00,.5955E+00
.1063E+04,.5895E+00,.4094E+00,.4094E+00,.5895E+00
.1064E+04,.5972E+00,.4148E+00,.4148E+00,.5972E+00
.1065E+04,.5918E+00,.4110E+00,.4110E+00,.5918E+00
.1066E+04,.5812E+00,.4036E+00,.4036E+00,.5812E+00
.1067E+04,.5880E+00,.4083E+00,.4083E+00,.5880E+00
.1068E+04,.5745E+00,.3988E+00,.3988E+00,.5745E+00
.1069E+04,.5559E+00,.3859E+00,.3859E+00,.5559E+00
.1070E+04,.5725E+00,.3974E+00,.3974E+00,.5725E+00
.1071E+04,.5849E+00,.4060E+00,.4060E+00,.5849E+00
.1072E+04,.5746E+00,.3988E+00,.3988E+00,.5746E+00
.1073E+04,.5674E+00,.3937E+00,.3937E+00,.5674E+00
.1074E+04,.5845E+00,.4056E+00,.4056E+00,.5845E+00
.1075E+04,.5465E+00,.3791E+00,.3791E+00,.5465E+00
.1076E+04,.5822E+00,.4039E+00,.4039E+00,.5822E+00
.1077E+04,.5673E+00,.3935E+00,.3935E+00,.5673E+00
.1078E+04,.5540E+00,.3842E+00,.3842E+00,.5540E+00
.1079E+04,.5733E+00,.3977E+00,.3977E+00,.5733E+00
.1080E+04,.5545E+00,.3845E+00,.3845E+00,.5545E+00
.1081E+04,.5352E+00,.3711E+00,.3711E+00,.5352E+00
.1082E+04,.5498E+00,.3813E+00,.3813E+00,.5498E+00
.1083E+04,.5533E+00,.3837E+00,.3837E+00,.5533E+00
.1084E+04,.5316E+00,.3685E+00,.3685E+00,.5316E+00
.1085E+04,.5566E+00,.3859E+00,.3859E+00,.5566E+00
.1086E+04,.4960E+00,.3436E+00,.3436E+00,.4960E+00
.1087E+04,.5215E+00,.3615E+00,.3615E+00,.5215E+00
.1088E+04,.5494E+00,.3808E+00,.3808E+00,.5494E+00
.1089E+04,.5263E+00,.3647E+00,.3647E+00,.5263E+00
.1090E+04,.5106E+00,.3537E+00,.3537E+00,.5106E+00
.1091E+04,.5445E+00,.3773E+00,.3773E+00,.5445E+00
.1092E+04,.5469E+00,.3790E+00,.3790E+00,.5469E+00
.1093E+04,.4430E+00,.3067E+00,.3067E+00,.4430E+00
.1094E+04,.4945E+00,.3426E+00,.3426E+00,.4945E+00
.1095E+04,.4627E+00,.3203E+00,.3203E+00,.4627E+00
.1096E+04,.4371E+00,.3025E+00,.3025E+00,.4371E+00
.1097E+04,.5326E+00,.3689E+00,.3689E+00,.5326E+00
.1098E+04,.4269E+00,.2954E+00,.2954E+00,.4269E+00
.1099E+04,.4488E+00,.3105E+00,.3105E+00,.4488E+00
.1100E+04,.4093E+00,.2830E+00,.2830E+00,.4093E+00
.1101E+04,.4171E+00,.2885E+00,.2885E+00,.4171E+00
.1102E+04,.3926E+00,.2714E+00,.2714E+00,.3926E+00
.1103E+04,.3847E+00,.2659E+00,.2659E+00,.3847E+00
.1104E+04,.3858E+00,.2666E+00,.2666E+00,.3858E+00
.1105E+04,.4333E+00,.2996E+00,.2996E+00,.4333E+00
.1106E+04,.3005E+00,.2074E+00,.2074E+00,.3005E+00
.1107E+04,.4084E+00,.2823E+00,.2823E+00,.4084E+00
.1108E+04,.3262E+00,.2252E+00,.2252E+00,.3262E+00
.1109E+04,.3213E+00,.2218E+00,.2218E+00,.3213E+00
.1110E+04,.3874E+00,.2676E+00,.2676E+00,.3874E+00
.1111E+04,.2455E+00,.1693E+00,.1693E+00,.2455E+00
.1112E+04,.3165E+00,.2185E+00,.2185E+00,.3165E+00
.1113E+04,.1851E+00,.1275E+00,.1275E+00,.1851E+00
.1114E+04,.2076E+00,.1430E+00,.1430E+00,.2076E+00
.1115E+04,.1707E+00,.1175E+00,.1175E+00,.1707E+00
.1116E+04,.1234E+00,.8483E-01,.8483E-01,.1234E+00
.1117E+04,.3448E-01,.2361E-01,.2361E-01,.3448E-01
.1118E+04,.1402E+00,.9640E-01,.9640E-01,.1402E+00
.1119E+04,.5851E-01,.4014E-01,.4014E-01,.5851E-01
.1120E+04,.7306E-01,.5011E-01,.5011E-01,.7306E-01
.1121E+04,.1027E+00,.7049E-01,.7049E-01,.1027E+00
.1122E+04,.3598E-01,.2462E-01,.2462E-01,.3598E-01
.1123E+04,.6716E-01,.4606E-01,.4606E-01,.6716E-01
.1124E+04,.5624E-01,.3856E-01,.3856E-01,.5624E-01
.1125E+04,.7634E-01,.5238E-01,.5238E-01,.7634E-01
.1126E+04,.1935E-01,.1321E-01,.1321E-01,.1935E-01
.1127E+04,.8641E-01,.5929E-01,.5929E-01,.8641E-01
.1128E+04,.4332E-01,.2964E-01,.2964E-01,.4332E-01
.1129E+04,.4630E-01,.3169E-01,.3169E-01,.4630E-01
.1130E+04,.2937E-01,.2009E-01,.2009E-01,.2937E-01
.1131E+04,.1858E+00,.1277E+00,.1277E+00,.1858E+00
.1132E+04,.1403E+00,.9638E-01,.9638E-01,.1403E+00
.1133E+04,.7625E-01,.5226E-01,.5226E-01,.7625E-01
.1134E+04,.1402E-01,.9568E-02,.9568E-02,.1402E-01
.1135E+04,.6117E-02,.4178E-02,.4178E-02,.6117E-02
.1136E+04,.6069E-01,.4155E-01,.4155E-01,.6069E-01
.1137E+04,.1768E+00,.1214E+00,.1214E+00,.1768E+00
.1138E+04,.1231E+00,.8455E-01,.8455E-01,.1231E+00
.1139E+04,.2149E+00,.1479E+00,.1479E+00,.2149E+00
.1140E+04,.1666E+00,.1145E+00,.1145E+00,.1666E+00
.1141E+04,.1203E+00,.8263E-01,.8263E-01,.1203E+00
.1142E+04,.1418E+00,.9738E-01,.9738E-01,.1418E+00
.1143E+04,.2106E+00,.1448E+00,.1448E+00,.2106E+00
.1144E+04,.6264E-01,.4294E-01,.4294E-01,.6264E-01
.1145E+04,.7519E-01,.5150E-01,.5150E-01,.7519E-01
.1146E+04,.8029E-01,.5500E-01,.5500E-01,.8029E-01
.1147E+04,.2126E-01,.1450E-01,.1450E-01,.2126E-01
.1148E+04,.1829E+00,.1257E+00,.1257E+00,.1829E+00
.1149E+04,.1377E+00,.9454E-01,.9454E-01,.1377E+00
.1150E+04,.6964E-01,.4776E-01,.4776E-01,.6964E-01
.1151E+04,.1211E+00,.8312E-01,.8312E-01,.1211E+00
.1152E+04,.1615E+00,.1109E+00,.1109E+00,.1615E+00
.1153E+04,.1639E+00,.1126E+00,.1126E+00,.1639E+00
.1154E+04,.6860E-01,.4697E-01,.4697E-01,.6860E-01
.1155E+04,.2198E+00,.1511E+00,.1511E+00,.2198E+00
.1156E+04,.1926E+00,.1323E+00,.1323E+00,.1926E+00
.1157E+04,.2260E+00,.1555E+00,.1555E+00,.2260E+00
.1158E+04,.2228E+00,.1532E+00,.1532E+00,.2228E+00
.1159E+04,.2477E+00,.1704E+00,.1704E+00,.2477E+00
.1160E+04,.2017E+00,.1387E+00,.1387E+00,.2017E+00
.1161E+04,.2557E+00,.1759E+00,.1759E+00,.2557E+00
.1162E+04,.2599E+00,.1788E+00,.1788E+00,.2599E+00
.1163E+04,.3953E+00,.2724E+00,.2724E+00,.3953E+00
.1164E+04,.3136E+00,.2159E+00,.2159E+00,.3136E+00
.1165E+04,.2978E+00,.2049E+00,.2049E+00,.2978E+00
.1166E+04,.2891E+00,.1990E+00,.1990E+00,.2891E+00
.1167E+04,.3251E+00,.2238E+00,.2238E+00,.3251E+00
.1168E+04,.3385E+00,.2331E+00,.2331E+00,.3385E+00
.1169E+04,.3491E+00,.2404E+00,.2404E+00,.3491E+00
.1170E+04,.3893E+00,.2682E+00,.2682E+00,.3893E+00
.1171E+04,.3795E+00,.2614E+00,.2614E+00,.3795E+00
.1172E+04,.3877E+00,.2671E+00,.2671E+00,.3877E+00
.1173E+04,.3893E+00,.2682E+00,.2682E+00,.3893E+00
.1174E+04,.2563E+00,.1763E+00,.1763E+00,.2563E+00
.1175E+04,.3860E+00,.2659E+00,.2659E+00,.3860E+00
.1176E+04,.4339E+00,.2990E+00,.2990E+00,.4339E+00
.1177E+04,.4107E+00,.2829E+00,.2829E+00,.4107E+00
.1178E+04,.2928E+00,.2015E+00,.2015E+00,.2928E+00
.1179E+04,.4409E+00,.3038E+00,.3038E+00,.4409E+00
.1180E+04,.3782E+00,.2604E+00,.2604E+00,.3782E+00
.1181E+04,.3926E+00,.2703E+00,.2703E+00,.3926E+00
.1182E+04,.2531E+00,.1740E+00,.1740E+00,.2531E+00
.1183E+04,.3893E+00,.2681E+00,.2681E+00,.3893E+00
.1184E+04,.3595E+00,.2475E+00,.2475E+00,.3595E+00
.1185E+04,.3404E+00,.2342E+00,.2342E+00,.3404E+00
.1186E+04,.4227E+00,.2911E+00,.2911E+00,.4227E+00
.1187E+04,.3968E+00,.2731E+00,.2731E+00,.3968E+00
.1188E+04,.2557E+00,.1758E+00,.1758E+00,.2557E+00
.1189E+04,.3672E+00,.2527E+00,.2527E+00,.3672E+00
.1190E+04,.4138E+00,.2849E+00,.2849E+00,.4138E+00
.1191E+04,.3814E+00,.2625E+00,.2625E+00,.3814E+00
.1192E+04,.4213E+00,.2901E+00,.2901E+00,.4213E+00
.1193E+04,.3992E+00,.2748E+00,.2748E+00,.3992E+00
.1194E+04,.4150E+00,.2857E+00,.2857E+00,.4150E+00
.1195E+04,.3841E+00,.2643E+00,.2643E+00,.3841E+00
.1196E+04,.3653E+00,.2513E+00,.2513E+00,.3653E+00
.1197E+04,.4187E+00,.2882E+00,.2882E+00,.4187E+00
.1198E+04,.3776E+00,.2598E+00,.2598E+00,.3776E+00
.1199E+04,.3061E+00,.2104E+00,.2104E+00,.3061E+00
.1200E+04,.3947E+00,.2716E+00,.2716E+00,.3947E+00
.1201E+04,.3747E+00,.2577E+00,.2577E+00,.3747E+00
.1202E+04,.3774E+00,.2596E+00,.2596E+00,.3774E+00
.1203E+04,.3695E+00,.2541E+00,.2541E+00,.3695E+00
.1204E+04,.3067E+00,.2108E+00,.2108E+00,.3067E+00
.1205E+04,.3825E+00,.2631E+00,.2631E+00,.3825E+00
.1206E+04,.4353E+00,.2995E+00,.2995E+00,.4353E+00
.1207E+04,.3688E+00,.2536E+00,.2536E+00,.3688E+00
.1208E+04,.3671E+00,.2525E+00,.2525E+00,.3671E+00
.1209E+04,.3760E+00,.2586E+00,.2586E+00,.3760E+00
.1210E+04,.3974E+00,.2733E+00,.2733E+00,.3974E+00
.1211E+04,.3750E+00,.2579E+00,.2579E+00,.3750E+00
.1212E+04,.3623E+00,.2490E+00,.2490E+00,.3623E+00
.1213E+04,.4209E+00,.2895E+00,.2895E+00,.4209E+00
.1214E+04,.3751E+00,.2578E+00,.2578E+00,.3751E+00
.1215E+04,.3670E+00,.2523E+00,.2523E+00,.3670E+00
.1216E+04,.4208E+00,.2894E+00,.2894E+00,.4208E+00
.1217E+04,.4067E+00,.2796E+00,.2796E+00,.4067E+00
.1218E+04,.4132E+00,.2842E+00,.2842E+00,.4132E+00
.1219E+04,.4009E+00,.2756E+00,.2756E+00,.4009E+00
.1220E+04,.4140E+00,.2846E+00,.2846E+00,.4140E+00
.1221E+04,.4220E+00,.2902E+00,.2902E+00,.4220E+00
.1222E+04,.4078E+00,.2804E+00,.2804E+00,.4078E+00
.1223E+04,.4023E+00,.2766E+00,.2766E+00,.4023E+00
.1224E+04,.3982E+00,.2737E+00,.2737E+00,.3982E+00
.1225E+04,.4195E+00,.2884E+00,.2884E+00,.4195E+00
.1226E+04,.4252E+00,.2923E+00,.2923E+00,.4252E+00
.1227E+04,.3839E+00,.2639E+00,.2639E+00,.3839E+00
.1228E+04,.4290E+00,.2949E+00,.2949E+00,.4290E+00
.1229E+04,.4264E+00,.2931E+00,.2931E+00,.4264E+00
.1230E+04,.4175E+00,.2870E+00,.2870E+00,.4175E+00
.1231E+04,.4352E+00,.2992E+00,.2992E+00,.4352E+00
.1232E+04,.4325E+00,.2973E+00,.2973E+00,.4325E+00
.1233E+04,.4101E+00,.2818E+00,.2818E+00,.4101E+00
.1234E+04,.4365E+00,.3000E+00,.3000E+00,.4365E+00
.1235E+04,.4325E+00,.2973E+00,.2973E+00,.4325E+00
.1236E+04,.4369E+00,.3003E+00,.3003E+00,.4369E+00
.1237E+04,.4279E+00,.2941E+00,.2941E+00,.4279E+00
.1238E+04,.4357E+00,.2994E+00,.2994E+00,.4357E+00
.1239E+04,.4301E+00,.2956E+00,.2956E+00,.4301E+00
.1240E+04,.4323E+00,.2971E+00,.2971E+00,.4323E+00
.1241E+04,.4286E+00,.2945E+00,.2945E+00,.4286E+00
.1242E+04,.4294E+00,.2950E+00,.2950E+00,.4294E+00
.1243E+04,.4262E+00,.2928E+00,.2928E+00,.4262E+00
.1244E+04,.4288E+00,.2946E+00,.2946E+00,.4288E+00
.1245E+04,.4312E+00,.2962E+00,.2962E+00,.4312E+00
.1246E+04,.4287E+00,.2945E+00,.2945E+00,.4287E+00
.1247E+04,.4270E+00,.2933E+00,.2933E+00,.4270E+00
.1248E+04,.4260E+00,.2926E+00,.2926E+00,.4260E+00
.1249E+04,.4283E+00,.2942E+00,.2942E+00,.4283E+00
.1250E+04,.4258E+00,.2925E+00,.2925E+00,.4258E+00
.1251E+04,.4209E+00,.2891E+00,.2891E+00,.4209E+00
.1252E+04,.4201E+00,.2886E+00,.2886E+00,.4201E+00
.1253E+04,.4181E+00,.2871E+00,.2871E+00,.4181E+00
.1254E+04,.4132E+00,.2837E+00,.2837E+00,.4132E+00
.1255E+04,.4196E+00,.2882E+00,.2882E+00,.4196E+00
.1256E+04,.4102E+00,.2816E+00,.2816E+00,.4102E+00
.1257E+04,.4085E+00,.2805E+00,.2805E+00,.4085E+00
.1258E+04,.4138E+00,.2841E+00,.2841E+00,.4138E+00
.1259E+04,.4026E+00,.2764E+00,.2764E+00,.4026E+00
.1260E+04,.4036E+00,.2770E+00,.2770E+00,.4036E+00
.1261E+04,.3846E+00,.2639E+00,.2639E+00,.3846E+00
.1262E+04,.3757E+00,.2578E+00,.2578E+00,.3757E+00
.1263E+04,.3755E+00,.2576E+00,.2576E+00,.3755E+00
.1264E+04,.3512E+00,.2409E+00,.2409E+00,.3512E+00
.1265E+04,.3739E+00,.2565E+00,.2565E+00,.3739E+00
.1266E+04,.3628E+00,.2488E+00,.2488E+00,.3628E+00
.1267E+04,.3659E+00,.2510E+00,.2510E+00,.3659E+00
.1268E+04,.3507E+00,.2405E+00,.2405E+00,.3507E+00
.1269E+04,.2378E+00,.1627E+00,.1627E+00,.2378E+00
.1270E+04,.3665E+00,.2513E+00,.2513E+00,.3665E+00
.1271E+04,.3818E+00,.2619E+00,.2619E+00,.3818E+00
.1272E+04,.3831E+00,.2628E+00,.2628E+00,.3831E+00
.1273E+04,.3798E+00,.2605E+00,.2605E+00,.3798E+00
.1274E+04,.3792E+00,.2601E+00,.2601E+00,.3792E+00
.1275E+04,.3860E+00,.2648E+00,.2648E+00,.3860E+00
.1276E+04,.3880E+00,.2661E+00,.2661E+00,.3880E+00
.1277E+04,.3866E+00,.2651E+00,.2651E+00,.3866E+00
.1278E+04,.3970E+00,.2723E+00,.2723E+00,.3970E+00
.1279E+04,.3900E+00,.2675E+00,.2675E+00,.3900E+00
.1280E+04,.3839E+00,.2633E+00,.2633E+00,.3839E+00
.1281E+04,.3663E+00,.2512E+00,.2512E+00,.3663E+00
.1282E+04,.3548E+00,.2433E+00,.2433E+00,.3548E+00
.1283E+04,.3817E+00,.2618E+00,.2618E+00,.3817E+00
.1284E+04,.3876E+00,.2658E+00,.2658E+00,.3876E+00
.1285E+04,.3917E+00,.2686E+00,.2686E+00,.3917E+00
.1286E+04,.3969E+00,.2722E+00,.2722E+00,.3969E+00
.1287E+04,.3875E+00,.2657E+00,.2657E+00,.3875E+00
.1288E+04,.3875E+00,.2657E+00,.2657E+00,.3875E+00
.1289E+04,.3717E+00,.2548E+00,.2548E+00,.3717E+00
.1290E+04,.3836E+00,.2630E+00,.2630E+00,.3836E+00
.1291E+04,.3905E+00,.2677E+00,.2677E+00,.3905E+00
.1292E+04,.3574E+00,.2449E+00,.2449E+00,.3574E+00
.1293E+04,.3786E+00,.2595E+00,.2595E+00,.3786E+00
.1294E+04,.3734E+00,.2559E+00,.2559E+00,.3734E+00
.1295E+04,.3734E+00,.2559E+00,.2559E+00,.3734E+00
.1296E+04,.3496E+00,.2395E+00,.2395E+00,.3496E+00
.1297E+04,.3260E+00,.2233E+00,.2233E+00,.3260E+00
.1298E+04,.3618E+00,.2479E+00,.2479E+00,.3618E+00
.1299E+04,.3818E+00,.2616E+00,.2616E+00,.3818E+00
.1300E+04,.3073E+00,.2104E+00,.2104E+00,.3073E+00
.1301E+04,.3137E+00,.2148E+00,.2148E+00,.3137E+00
.1302E+04,.3608E+00,.2472E+00,.2472E+00,.3608E+00
.1303E+04,.2995E+00,.2051E+00,.2051E+00,.2995E+00
.1304E+04,.2449E+00,.1676E+00,.1676E+00,.2449E+00
.1305E+04,.3498E+00,.2396E+00,.2396E+00,.3498E+00
.1306E+04,.3487E+00,.2388E+00,.2388E+00,.3487E+00
.1307E+04,.2471E+00,.1691E+00,.1691E+00,.2471E+00
.1308E+04,.3093E+00,.2118E+00,.2118E+00,.3093E+00
.1309E+04,.3464E+00,.2372E+00,.2372E+00,.3464E+00
.1310E+04,.2473E+00,.1692E+00,.1692E+00,.2473E+00
.1311E+04,.2891E+00,.1979E+00,.1979E+00,.2891E+00
.1312E+04,.2819E+00,.1930E+00,.1930E+00,.2819E+00
.1313E+04,.2668E+00,.1825E+00,.1825E+00,.2668E+00
.1314E+04,.2394E+00,.1637E+00,.1637E+00,.2394E+00
.1315E+04,.2221E+00,.1518E+00,.1518E+00,.2221E+00
.1316E+04,.2793E+00,.1911E+00,.1911E+00,.2793E+00
.1317E+04,.2664E+00,.1822E+00,.1822E+00,.2664E+00
.1318E+04,.2955E+00,.2022E+00,.2022E+00,.2955E+00
.1319E+04,.2073E+00,.1417E+00,.1417E+00,.2073E+00
.1320E+04,.2120E+00,.1450E+00,.1450E+00,.2120E+00
.1321E+04,.2508E+00,.1715E+00,.1715E+00,.2508E+00
.1322E+04,.2472E+00,.1690E+00,.1690E+00,.2472E+00
.1323E+04,.1751E+00,.1196E+00,.1196E+00,.1751E+00
.1324E+04,.2050E+00,.1401E+00,.1401E+00,.2050E+00
.1325E+04,.2768E+00,.1893E+00,.1893E+00,.2768E+00
.1326E+04,.2262E+00,.1546E+00,.1546E+00,.2262E+00
.1327E+04,.2137E+00,.1460E+00,.1460E+00,.2137E+00
.1328E+04,.1824E+00,.1246E+00,.1246E+00,.1824E+00
.1329E+04,.1254E+00,.8559E-01,.8559E-01,.1254E+00
.1330E+04,.1660E+00,.1133E+00,.1133E+00,.1660E+00
.1331E+04,.8867E-01,.6043E-01,.6043E-01,.8867E-01
.1332E+04,.9598E-01,.6544E-01,.6544E-01,.9598E-01
.1333E+04,.1357E+00,.9255E-01,.9255E-01,.1357E+00
.1334E+04,.1243E+00,.8483E-01,.8483E-01,.1243E+00
.1335E+04,.1745E+00,.1191E+00,.1191E+00,.1745E+00
.1336E+04,.1314E+00,.8962E-01,.8962E-01,.1314E+00
.1337E+04,.1115E+00,.7603E-01,.7603E-01,.1115E+00
.1338E+04,.1200E+00,.8182E-01,.8182E-01,.1200E+00
.1339E+04,.1222E+00,.8332E-01,.8332E-01,.1222E+00
.1340E+04,.1224E+00,.8353E-01,.8353E-01,.1224E+00
.1341E+04,.1099E+00,.7487E-01,.7487E-01,.1099E+00
.1342E+04,.1076E+00,.7332E-01,.7332E-01,.1076E+00
.1343E+04,.6277E-01,.4269E-01,.4269E-01,.6277E-01
.1344E+04,.4066E-01,.2766E-01,.2766E-01,.4066E-01
.1345E+04,.5662E-01,.3851E-01,.3851E-01,.5662E-01
.1346E+04,.2046E-01,.1388E-01,.1388E-01,.2046E-01
.1347E+04,.1954E-01,.1324E-01,.1324E-01,.1954E-01
.1348E+04,.6847E-03,.4622E-03,.4622E-03,.6847E-03
.1349E+04,.2823E-02,.1906E-02,.1906E-02,.2823E-02
.1350E+04,.3480E-02,.2351E-02,.2351E-02,.3480E-02
.1351E+04,.4464E-03,.3007E-03,.3007E-03,.4464E-03
.1352E+04,.5703E-04,.3828E-04,.3828E-04,.5703E-04
.1353E+04,.1694E-05,.1135E-05,.1135E-05,.1694E-05
.1354E+04,.9371E-05,.6289E-05,.6289E-05,.9371E-05
.1355E+04,.1729E-07,.1156E-07,.1156E-07,.1729E-07
.1356E+04,.9675E-06,.6484E-06,.6484E-06,.9675E-06
.1357E+04,.1339E-05,.8973E-06,.8973E-06,.1339E-05
.1358E+04,.2315E-07,.1548E-07,.1548E-07,.2315E-07
.1359E+04,.8601E-09,.5742E-09,.5742E-09,.8601E-09
.1360E+04,.7149E-08,.4778E-08,.4778E-08,.7149E-08
.1361E+04,.7041E-12,.4695E-12,.4695E-12,.7041E-12
.1362E+04,.8149E-15,.5432E-15,.5432E-15,.8149E-15
.1363E+04,.4945E-08,.3301E-08,.3301E-08,.4945E-08
.1364E+04,.2282E-08,.1524E-08,.1524E-08,.2282E-08
.1365E+04,.1064E-15,.7092E-16,.7092E-16,.1064E-15
.1366E+04,.3574E-07,.2387E-07,.2387E-07,.3574E-07
.1367E+04,.2108E-07,.1409E-07,.1409E-07,.2108E-07
.1368E+04,.5015E-19,.3340E-19,.3340E-19,.5015E-19
.1369E+04,.1233E-08,.8234E-09,.8234E-09,.1233E-08
.1370E+04,.3168E-09,.2114E-09,.2114E-09,.3168E-09
.1371E+04,.1107E-10,.7389E-11,.7389E-11,.1107E-10
.1372E+04,.1432E-07,.9570E-08,.9570E-08,.1432E-07
.1373E+04,.4416E-06,.2955E-06,.2955E-06,.4416E-06
.1374E+04,.3397E-05,.2276E-05,.2276E-05,.3397E-05
.1375E+04,.5698E-05,.3816E-05,.3816E-05,.5698E-05
.1376E+04,.9966E-05,.6689E-05,.6689E-05,.9966E-05
.1377E+04,.4364E-05,.2928E-05,.2928E-05,.4364E-05
.1378E+04,.3705E-04,.2485E-04,.2485E-04,.3705E-04
.1379E+04,.1791E-05,.1202E-05,.1202E-05,.1791E-05
.1380E+04,.1535E-05,.1029E-05,.1029E-05,.1535E-05
.1381E+04,.3806E-07,.2550E-07,.2550E-07,.3806E-07
.1382E+04,.9432E-08,.6303E-08,.6303E-08,.9432E-08
.1383E+04,.9715E-10,.6491E-10,.6491E-10,.9715E-10
.1384E+04,.9447E-09,.6307E-09,.6307E-09,.9447E-09
.1385E+04,.1389E-07,.9291E-08,.9291E-08,.1389E-07
.1386E+04,.5031E-08,.3360E-08,.3360E-08,.5031E-08
