Wvlgth,Direct_normal_irradiance,Global_horizn_irradiance,Global_tilted_irradiance,Beam_normal_+circumsolar
.9850E+03,.6427E+00,.4553E+00,.4553E+00,.6427E+00
.9860E+03,.6906E+00,.4897E+00,.4897E+00,.6906E+00
.9870E+03,.6809E+00,.4827E+00,.4827E+00,.6809E+00
.9880E+03,.6798E+00,.4818E+00,.4818E+00,.6798E+00
.9890E+03,.6860E+00,.4863E+00,.4863E+00,.6860E+00
.9900E+03,.6754E+00,.4786E+00,.4786E+00,.6754E+00
.9910E+03,.6886E+00,.4880E+00,.4880E+00,.6886E+00
.9920E+03,.6922E+00,.4905E+00,.4905E+00,.6922E+00
.9930E+03,.6809E+00,.4824E+00,.4824E+00,.6809E+00
.9940E+03,.6917E+00,.4901E+00,.4901E+00,.6917E+00
.9950E+03,.6903E+00,.4890E+00,.4890E+00,.6903E+00
.9960E+03,.6880E+00,.4874E+00,.4874E+00,.6880E+00
.9970E+03,.6887E+00,.4878E+00,.4878E+00,.6887E+00
.9980E+03,.6857E+00,.4857E+00,.4857E+00,.6857E+00
.9990E+03,.6832E+00,.4838E+00,.4838E+00,.6832E+00
.1000E+04,.6795E+00,.4811E+00,.4811E+00,.6795E+00
.1001E+04,.6869E+00,.4863E+00,.4863E+00,.6869E+00
.1002E+04,.6721E+00,.4757E+00,.4757E+00,.6721E+00
.1003E+04,.6752E+00,.4779E+00,.4779E+00,.6752E+00
.1004E+04,.6597E+00,.4669E+00,.4669E+00,.6597E+00
.1005E+04,.6342E+00,.4488E+00,.4488E+00,.6342E+00
.1006E+04,.6598E+00,.4669E+00,.4669E+00,.6598E+00
.1007E+04,.6734E+00,.4765E+00,.4765E+00,.6734E+00
.1008E+04,.6706E+00,.4744E+00,.4744E+00,.6706E+00
.1009E+04,.6679E+00,.4724E+00,.4724E+00,.6679E+00
.1010E+04,.6656E+00,.4707E+00,.4707E+00,.6656E+00
.1011E+04,.6702E+00,.4740E+00,.4740E+00,.6702E+00
.1012E+04,.6652E+00,.4704E+00,.4704E+00,.6652E+00
.1013E+04,.6684E+00,.4727E+00,.4727E+00,.6684E+00
.1014E+04,.6638E+00,.4693E+00,.4693E+00,.6638E+00
.1015E+04,.6596E+00,.4663E+00,.4663E+00,.6596E+00
.1016E+04,.6568E+00,.4643E+00,.4643E+00,.6568E+00
.1017E+04,.6587E+00,.4656E+00,.4656E+00,.6587E+00
.1018E+04,.6558E+00,.4635E+00,.4635E+00,.6558E+00
.1019E+04,.6434E+00,.4546E+00,.4546E+00,.6434E+00
.1020E+04,.6527E+00,.4612E+00,.4612E+00,.6527E+00
.1021E+04,.6516E+00,.4604E+00,.4604E+00,.6516E+00
.1022E+04,.6471E+00,.4572E+00,.4572E+00,.6471E+00
.1023E+04,.6542E+00,.4621E+00,.4621E+00,.6542E+00
.1024E+04,.6474E+00,.4572E+00,.4572E+00,.6474E+00
.1025E+04,.6533E+00,.4614E+00,.4614E+00,.6533E+00
.1026E+04,.6509E+00,.4597E+00,.4597E+00,.6509E+00
.1027E+04,.6494E+00,.4586E+00,.4586E+00,.6494E+00
.1028E+04,.6482E+00,.4577E+00,.4577E+00,.6482E+00
.1029E+04,.6408E+00,.4524E+00,.4524E+00,.6408E+00
.1030E+04,.6446E+00,.4550E+00,.4550E+00,.6446E+00
.1031E+04,.6424E+00,.4534E+00,.4534E+00,.6424E+00
.1032E+04,.6403E+00,.4519E+00,.4519E+00,.6403E+00
.1033E+04,.6308E+00,.4451E+00,.4451E+00,.6308E+00
.1034E+04,.6308E+00,.4451E+00,.4451E+00,.6308E+00
.1035E+04,.6327E+00,.4464E+00,.4464E+00,.6327E+00
.1036E+04,.6362E+00,.4489E+00,.4489E+00,.6362E+00
.1037E+04,.6255E+00,.4413E+00,.4413E+00,.6255E+00
.1038E+04,.6286E+00,.4434E+00,.4434E+00,.6286E+00
.1039E+04,.6284E+00,.4432E+00,.4432E+00,.6284E+00
.1040E+04,.6259E+00,.4414E+00,.4414E+00,.6259E+00
.1041E+04,.6286E+00,.4433E+00,.4433E+00,.6286E+00
.1042E+04,.6243E+00,.4402E+00,.4402E+00,.6243E+00
.1043E+04,.6225E+00,.4388E+00,.4388E+00,.6225E+00
.1044E+04,.6248E+00,.4404E+00,.4404E+00,.6248E+00
.1045E+04,.6164E+00,.4345E+00,.4345E+00,.6164E+00
.1046E+04,.6097E+00,.4297E+00,.4297E+00,.6097E+00
.1047E+04,.6153E+00,.4336E+00,.4336E+00,.6153E+00
.1048E+04,.6188E+00,.4361E+00,.4361E+00,.6188E+00
.1049E+04,.6162E+00,.4342E+00,.4342E+00,.6162E+00
.1050E+04,.6133E+00,.4321E+00,.4321E+00,.6133E+00
.1051E+04,.6131E+00,.4319E+00,.4319E+00,.6131E+00
.1052E+04,.6105E+00,.4300E+00,.4300E+00,.6105E+00
.1053E+04,.6059E+00,.4268E+00,.4268E+00,.6059E+00
.1054E+04,.6076E+00,.4279E+00,.4279E+00,.6076E+00
.1055E+04,.6082E+00,.4283E+00,.4283E+00,.6082E+00
.1056E+04,.6063E+00,.4269E+00,.4269E+00,.6063E+00
.1057E+04,.6046E+00,.4257E+00,.4257E+00,.6046E+00
.1058E+04,.5899E+00,.4153E+00,.4153E+00,.5899E+00
.1059E+04,.5908E+00,.4159E+00,.4159E+00,.5908E+00
.1060E+04,.5900E+00,.4152E+00,.4152E+00,.5900E+00
.1061E+04,.5894E+00,.4148E+00,.4148E+00,.5894E+00
.1062E+04,.5928E+00,.4171E+00,.4171E+00,.5928E+00
.1063E+04,.5871E+00,.4131E+00,.4131E+00,.5871E+00
.1064E+04,.5938E+00,.4178E+00,.4178E+00,.5938E+00
.1065E+04,.5903E+00,.4152E+00,.4152E+00,.5903E+00
.1066E+04,.5782E+00,.4067E+00,.4067E+00,.5782E+00
.1067E+04,.5860E+00,.4121E+00,.4121E+00,.5860E+00
.1068E+04,.5736E+00,.4034E+00,.4034E+00,.5736E+00
.1069E+04,.5559E+00,.3909E+00,.3909E+00,.5559E+00
.1070E+04,.5756E+00,.4047E+00,.4047E+00,.5756E+00
.1071E+04,.5830E+00,.4099E+00,.4099E+00,.5830E+00
.1072E+04,.5777E+00,.4061E+00,.4061E+00,.5777E+00
.1073E+04,.5691E+00,.4000E+00,.4000E+00,.5691E+00
.1074E+04,.5823E+00,.4094E+00,.4094E+00,.5823E+00
.1075E+04,.5577E+00,.3919E+00,.3919E+00,.5577E+00
.1076E+04,.5824E+00,.4094E+00,.4094E+00,.5824E+00
.1077E+04,.5746E+00,.4038E+00,.4038E+00,.5746E+00
.1078E+04,.5647E+00,.3968E+00,.3968E+00,.5647E+00
.1079E+04,.5728E+00,.4025E+00,.4025E+00,.5728E+00
.1080E+04,.5669E+00,.3983E+00,.3983E+00,.5669E+00
.1081E+04,.5501E+00,.3864E+00,.3864E+00,.5501E+00
.1082E+04,.5555E+00,.3902E+00,.3902E+00,.5555E+00
.1083E+04,.5563E+00,.3908E+00,.3908E+00,.5563E+00
.1084E+04,.5504E+00,.3864E+00,.3864E+00,.5504E+00
.1085E+04,.5677E+00,.3987E+00,.3987E+00,.5677E+00
.1086E+04,.5260E+00,.3692E+00,.3692E+00,.5260E+00
.1087E+04,.5366E+00,.3767E+00,.3767E+00,.5366E+00
.1088E+04,.5572E+00,.3912E+00,.3912E+00,.5572E+00
.1089E+04,.5440E+00,.3819E+00,.3819E+00,.5440E+00
.1090E+04,.5353E+00,.3756E+00,.3756E+00,.5353E+00
.1091E+04,.5569E+00,.3909E+00,.3909E+00,.5569E+00
.1092E+04,.5542E+00,.3890E+00,.3890E+00,.5542E+00
.1093E+04,.4834E+00,.3389E+00,.3389E+00,.4834E+00
.1094E+04,.5093E+00,.3574E+00,.3574E+00,.5093E+00
.1095E+04,.5014E+00,.3516E+00,.3516E+00,.5014E+00
.1096E+04,.4843E+00,.3395E+00,.3395E+00,.4843E+00
.1097E+04,.5416E+00,.3800E+00,.3800E+00,.5416E+00
.1098E+04,.4781E+00,.3350E+00,.3350E+00,.4781E+00
.1099E+04,.4966E+00,.3481E+00,.3481E+00,.4966E+00
.1100E+04,.4682E+00,.3279E+00,.3279E+00,.4682E+00
.1101E+04,.4721E+00,.3307E+00,.3307E+00,.4721E+00
.1102E+04,.4546E+00,.3183E+00,.3183E+00,.4546E+00
.1103E+04,.4529E+00,.3171E+00,.3171E+00,.4529E+00
.1104E+04,.4532E+00,.3173E+00,.3173E+00,.4532E+00
.1105E+04,.4876E+00,.3416E+00,.3416E+00,.4876E+00
.1106E+04,.3959E+00,.2768E+00,.2768E+00,.3959E+00
.1107E+04,.4671E+00,.3270E+00,.3270E+00,.4671E+00
.1108E+04,.4102E+00,.2869E+00,.2869E+00,.4102E+00
.1109E+04,.4112E+00,.2876E+00,.2876E+00,.4112E+00
.1110E+04,.4682E+00,.3278E+00,.3278E+00,.4682E+00
.1111E+04,.3347E+00,.2337E+00,.2337E+00,.3347E+00
.1112E+04,.4081E+00,.2854E+00,.2854E+00,.4081E+00
.1113E+04,.2783E+00,.1941E+00,.1941E+00,.2783E+00
.1114E+04,.3080E+00,.2149E+00,.2149E+00,.3080E+00
.1115E+04,.2562E+00,.1786E+00,.1786E+00,.2562E+00
.1116E+04,.2180E+00,.1518E+00,.1518E+00,.2180E+00
.1117E+04,.9676E-01,.6707E-01,.6707E-01,.9676E-01
.1118E+04,.2328E+00,.1621E+00,.1621E+00,.2328E+00
.1119E+04,.1279E+00,.8880E-01,.8880E-01,.1279E+00
.1120E+04,.1613E+00,.1120E+00,.1120E+00,.1613E+00
.1121E+04,.2058E+00,.1432E+00,.1432E+00,.2058E+00
.1122E+04,.9859E-01,.6836E-01,.6836E-01,.9859E-01
.1123E+04,.1458E+00,.1013E+00,.1013E+00,.1458E+00
.1124E+04,.1231E+00,.8549E-01,.8549E-01,.1231E+00
.1125E+04,.1577E+00,.1095E+00,.1095E+00,.1577E+00
.1126E+04,.6684E-01,.4625E-01,.4625E-01,.6684E-01
.1127E+04,.1766E+00,.1227E+00,.1227E+00,.1766E+00
.1128E+04,.1181E+00,.8186E-01,.8186E-01,.1181E+00
.1129E+04,.1229E+00,.8522E-01,.8522E-01,.1229E+00
.1130E+04,.8747E-01,.6055E-01,.6055E-01,.8747E-01
.1131E+04,.3063E+00,.2134E+00,.2134E+00,.3063E+00
.1132E+04,.2454E+00,.1708E+00,.1708E+00,.2454E+00
.1133E+04,.1701E+00,.1181E+00,.1181E+00,.1701E+00
.1134E+04,.5369E-01,.3710E-01,.3710E-01,.5369E-01
.1135E+04,.2020E-01,.1395E-01,.1395E-01,.2020E-01
.1136E+04,.1479E+00,.1026E+00,.1026E+00,.1479E+00
.1137E+04,.3045E+00,.2120E+00,.2120E+00,.3045E+00
.1138E+04,.2187E+00,.1521E+00,.1521E+00,.2187E+00
.1139E+04,.3008E+00,.2096E+00,.2096E+00,.3008E+00
.1140E+04,.2607E+00,.1815E+00,.1815E+00,.2607E+00
.1141E+04,.2090E+00,.1453E+00,.1453E+00,.2090E+00
.1142E+04,.2339E+00,.1627E+00,.1627E+00,.2339E+00
.1143E+04,.3200E+00,.2229E+00,.2229E+00,.3200E+00
.1144E+04,.1267E+00,.8790E-01,.8790E-01,.1267E+00
.1145E+04,.1644E+00,.1141E+00,.1141E+00,.1644E+00
.1146E+04,.1772E+00,.1229E+00,.1229E+00,.1772E+00
.1147E+04,.7512E-01,.5193E-01,.5193E-01,.7512E-01
.1148E+04,.2781E+00,.1935E+00,.1935E+00,.2781E+00
.1149E+04,.2303E+00,.1601E+00,.1601E+00,.2303E+00
.1150E+04,.1358E+00,.9420E-01,.9420E-01,.1358E+00
.1151E+04,.2170E+00,.1508E+00,.1508E+00,.2170E+00
.1152E+04,.2583E+00,.1797E+00,.1797E+00,.2583E+00
.1153E+04,.2443E+00,.1700E+00,.1700E+00,.2443E+00
.1154E+04,.1617E+00,.1121E+00,.1121E+00,.1617E+00
.1155E+04,.3131E+00,.2180E+00,.2180E+00,.3131E+00
.1156E+04,.2871E+00,.1998E+00,.1998E+00,.2871E+00
.1157E+04,.3148E+00,.2192E+00,.2192E+00,.3148E+00
.1158E+04,.3109E+00,.2165E+00,.2165E+00,.3109E+00
.1159E+04,.3289E+00,.2291E+00,.2291E+00,.3289E+00
.1160E+04,.2900E+00,.2018E+00,.2018E+00,.2900E+00
.1161E+04,.3463E+00,.2413E+00,.2413E+00,.3463E+00
.1162E+04,.3479E+00,.2424E+00,.2424E+00,.3479E+00
.1163E+04,.4414E+00,.3080E+00,.3080E+00,.4414E+00
.1164E+04,.3913E+00,.2728E+00,.2728E+00,.3913E+00
.1165E+04,.3735E+00,.2602E+00,.2602E+00,.3735E+00
.1166E+04,.3705E+00,.2582E+00,.2582E+00,.3705E+00
.1167E+04,.3970E+00,.2767E+00,.2767E+00,.3970E+00
.1168E+04,.3997E+00,.2786E+00,.2786E+00,.3997E+00
.1169E+04,.4059E+00,.2829E+00,.2829E+00,.4059E+00
.1170E+04,.4345E+00,.3030E+00,.3030E+00,.4345E+00
.1171E+04,.4249E+00,.2963E+00,.2963E+00,.4249E+00
.1172E+04,.4302E+00,.3000E+00,.3000E+00,.4302E+00
.1173E+04,.4337E+00,.3024E+00,.3024E+00,.4337E+00
.1174E+04,.3292E+00,.2291E+00,.2291E+00,.3292E+00
.1175E+04,.4211E+00,.2936E+00,.2936E+00,.4211E+00
.1176E+04,.4546E+00,.3171E+00,.3171E+00,.4546E+00
.1177E+04,.4415E+00,.3078E+00,.3078E+00,.4415E+00
.1178E+04,.3467E+00,.2414E+00,.2414E+00,.3467E+00
.1179E+04,.4573E+00,.3189E+00,.3189E+00,.4573E+00
.1180E+04,.4188E+00,.2919E+00,.2919E+00,.4188E+00
.1181E+04,.4305E+00,.3000E+00,.3000E+00,.4305E+00
.1182E+04,.3133E+00,.2180E+00,.2180E+00,.3133E+00
.1183E+04,.4217E+00,.2939E+00,.2939E+00,.4217E+00
.1184E+04,.4005E+00,.2790E+00,.2790E+00,.4005E+00
.1185E+04,.3912E+00,.2724E+00,.2724E+00,.3912E+00
.1186E+04,.4483E+00,.3125E+00,.3125E+00,.4483E+00
.1187E+04,.4318E+00,.3008E+00,.3008E+00,.4318E+00
.1188E+04,.3197E+00,.2224E+00,.2224E+00,.3197E+00
.1189E+04,.4040E+00,.2814E+00,.2814E+00,.4040E+00
.1190E+04,.4384E+00,.3055E+00,.3055E+00,.4384E+00
.1191E+04,.4239E+00,.2952E+00,.2952E+00,.4239E+00
.1192E+04,.4436E+00,.3090E+00,.3090E+00,.4436E+00
.1193E+04,.4281E+00,.2982E+00,.2982E+00,.4281E+00
.1194E+04,.4392E+00,.3059E+00,.3059E+00,.4392E+00
.1195E+04,.4208E+00,.2930E+00,.2930E+00,.4208E+00
.1196E+04,.4088E+00,.2846E+00,.2846E+00,.4088E+00
.1197E+04,.4363E+00,.3039E+00,.3039E+00,.4363E+00
.1198E+04,.4041E+00,.2814E+00,.2814E+00,.4041E+00
.1199E+04,.3563E+00,.2479E+00,.2479E+00,.3563E+00
.1200E+04,.4232E+00,.2947E+00,.2947E+00,.4232E+00
.1201E+04,.4125E+00,.2871E+00,.2871E+00,.4125E+00
.1202E+04,.4078E+00,.2838E+00,.2838E+00,.4078E+00
.1203E+04,.4022E+00,.2800E+00,.2800E+00,.4022E+00
.1204E+04,.3490E+00,.2427E+00,.2427E+00,.3490E+00
.1205E+04,.4064E+00,.2829E+00,.2829E+00,.4064E+00
.1206E+04,.4463E+00,.3108E+00,.3108E+00,.4463E+00
.1207E+04,.4022E+00,.2798E+00,.2798E+00,.4022E+00
.1208E+04,.3916E+00,.2725E+00,.2725E+00,.3916E+00
.1209E+04,.4017E+00,.2795E+00,.2795E+00,.4017E+00
.1210E+04,.4170E+00,.2902E+00,.2902E+00,.4170E+00
.1211E+04,.4025E+00,.2800E+00,.2800E+00,.4025E+00
.1212E+04,.4034E+00,.2806E+00,.2806E+00,.4034E+00
.1213E+04,.4371E+00,.3042E+00,.3042E+00,.4371E+00
.1214E+04,.4112E+00,.2860E+00,.2860E+00,.4112E+00
.1215E+04,.4049E+00,.2816E+00,.2816E+00,.4049E+00
.1216E+04,.4359E+00,.3033E+00,.3033E+00,.4359E+00
.1217E+04,.4269E+00,.2970E+00,.2970E+00,.4269E+00
.1218E+04,.4286E+00,.2982E+00,.2982E+00,.4286E+00
.1219E+04,.4185E+00,.2911E+00,.2911E+00,.4185E+00
.1220E+04,.4285E+00,.2981E+00,.2981E+00,.4285E+00
.1221E+04,.4337E+00,.3017E+00,.3017E+00,.4337E+00
.1222E+04,.4218E+00,.2934E+00,.2934E+00,.4218E+00
.1223E+04,.4187E+00,.2912E+00,.2912E+00,.4187E+00
.1224E+04,.4193E+00,.2916E+00,.2916E+00,.4193E+00
.1225E+04,.4316E+00,.3002E+00,.3002E+00,.4316E+00
.1226E+04,.4334E+00,.3015E+00,.3015E+00,.4334E+00
.1227E+04,.4063E+00,.2825E+00,.2825E+00,.4063E+00
.1228E+04,.4351E+00,.3027E+00,.3027E+00,.4351E+00
.1229E+04,.4345E+00,.3022E+00,.3022E+00,.4345E+00
.1230E+04,.4282E+00,.2977E+00,.2977E+00,.4282E+00
.1231E+04,.4365E+00,.3036E+00,.3036E+00,.4365E+00
.1232E+04,.4341E+00,.3019E+00,.3019E+00,.4341E+00
.1233E+04,.4241E+00,.2949E+00,.2949E+00,.4241E+00
.1234E+04,.4352E+00,.3026E+00,.3026E+00,.4352E+00
.1235E+04,.4332E+00,.3012E+00,.3012E+00,.4332E+00
.1236E+04,.4360E+00,.3031E+00,.3031E+00,.4360E+00
.1237E+04,.4318E+00,.3002E+00,.3002E+00,.4318E+00
.1238E+04,.4345E+00,.3021E+00,.3021E+00,.4345E+00
.1239E+04,.4290E+00,.2982E+00,.2982E+00,.4290E+00
.1240E+04,.4304E+00,.2992E+00,.2992E+00,.4304E+00
.1241E+04,.4296E+00,.2986E+00,.2986E+00,.4296E+00
.1242E+04,.4276E+00,.2972E+00,.2972E+00,.4276E+00
.1243E+04,.4241E+00,.2948E+00,.2948E+00,.4241E+00
.1244E+04,.4275E+00,.2971E+00,.2971E+00,.4275E+00
.1245E+04,.4291E+00,.2982E+00,.2982E+00,.4291E+00
.1246E+04,.4266E+00,.2964E+00,.2964E+00,.4266E+00
.1247E+04,.4252E+00,.2954E+00,.2954E+00,.4252E+00
.1248E+04,.4255E+00,.2956E+00,.2956E+00,.4255E+00
.1249E+04,.4263E+00,.2962E+00,.2962E+00,.4263E+00
.1250E+04,.4239E+00,.2945E+00,.2945E+00,.4239E+00
.1251E+04,.4188E+00,.2910E+00,.2910E+00,.4188E+00
.1252E+04,.4185E+00,.2907E+00,.2907E+00,.4185E+00
.1253E+04,.4161E+00,.2890E+00,.2890E+00,.4161E+00
.1254E+04,.4129E+00,.2867E+00,.2867E+00,.4129E+00
.1255E+04,.4185E+00,.2907E+00,.2907E+00,.4185E+00
.1256E+04,.4084E+00,.2836E+00,.2836E+00,.4084E+00
.1257E+04,.4065E+00,.2822E+00,.2822E+00,.4065E+00
.1258E+04,.4130E+00,.2868E+00,.2868E+00,.4130E+00
.1259E+04,.4004E+00,.2780E+00,.2780E+00,.4004E+00
.1260E+04,.4024E+00,.2793E+00,.2793E+00,.4024E+00
.1261E+04,.3831E+00,.2658E+00,.2658E+00,.3831E+00
.1262E+04,.3732E+00,.2589E+00,.2589E+00,.3732E+00
.1263E+04,.3742E+00,.2596E+00,.2596E+00,.3742E+00
.1264E+04,.3494E+00,.2422E+00,.2422E+00,.3494E+00
.1265E+04,.3716E+00,.2578E+00,.2578E+00,.3716E+00
.1266E+04,.3599E+00,.2495E+00,.2495E+00,.3599E+00
.1267E+04,.3650E+00,.2531E+00,.2531E+00,.3650E+00
.1268E+04,.3486E+00,.2416E+00,.2416E+00,.3486E+00
.1269E+04,.2337E+00,.1615E+00,.1615E+00,.2337E+00
.1270E+04,.3640E+00,.2524E+00,.2524E+00,.3640E+00
.1271E+04,.3819E+00,.2649E+00,.2649E+00,.3819E+00
.1272E+04,.3826E+00,.2654E+00,.2654E+00,.3826E+00
.1273E+04,.3789E+00,.2627E+00,.2627E+00,.3789E+00
.1274E+04,.3799E+00,.2634E+00,.2634E+00,.3799E+00
.1275E+04,.3843E+00,.2665E+00,.2665E+00,.3843E+00
.1276E+04,.3877E+00,.2688E+00,.2688E+00,.3877E+00
.1277E+04,.3903E+00,.2706E+00,.2706E+00,.3903E+00
.1278E+04,.3954E+00,.2742E+00,.2742E+00,.3954E+00
.1279E+04,.3927E+00,.2724E+00,.2724E+00,.3927E+00
.1280E+04,.3879E+00,.2690E+00,.2690E+00,.3879E+00
.1281E+04,.3695E+00,.2562E+00,.2562E+00,.3695E+00
.1282E+04,.3543E+00,.2458E+00,.2458E+00,.3543E+00
.1283E+04,.3820E+00,.2649E+00,.2649E+00,.3820E+00
.1284E+04,.3921E+00,.2719E+00,.2719E+00,.3921E+00
.1285E+04,.3941E+00,.2733E+00,.2733E+00,.3941E+00
.1286E+04,.3988E+00,.2765E+00,.2765E+00,.3988E+00
.1287E+04,.3946E+00,.2736E+00,.2736E+00,.3946E+00
.1288E+04,.3942E+00,.2733E+00,.2733E+00,.3942E+00
.1289E+04,.3849E+00,.2668E+00,.2668E+00,.3849E+00
.1290E+04,.3902E+00,.2706E+00,.2706E+00,.3902E+00
.1291E+04,.3947E+00,.2736E+00,.2736E+00,.3947E+00
.1292E+04,.3780E+00,.2620E+00,.2620E+00,.3780E+00
.1293E+04,.3898E+00,.2702E+00,.2702E+00,.3898E+00
.1294E+04,.3876E+00,.2686E+00,.2686E+00,.3876E+00
.1295E+04,.3864E+00,.2678E+00,.2678E+00,.3864E+00
.1296E+04,.3736E+00,.2589E+00,.2589E+00,.3736E+00
.1297E+04,.3575E+00,.2476E+00,.2476E+00,.3575E+00
.1298E+04,.3774E+00,.2615E+00,.2615E+00,.3774E+00
.1299E+04,.3895E+00,.2699E+00,.2699E+00,.3895E+00
.1300E+04,.3425E+00,.2371E+00,.2371E+00,.3425E+00
.1301E+04,.3519E+00,.2437E+00,.2437E+00,.3519E+00
.1302E+04,.3760E+00,.2605E+00,.2605E+00,.3760E+00
.1303E+04,.3382E+00,.2341E+00,.2341E+00,.3382E+00
.1304E+04,.2997E+00,.2073E+00,.2073E+00,.2997E+00
.1305E+04,.3701E+00,.2564E+00,.2564E+00,.3701E+00
.1306E+04,.3708E+00,.2568E+00,.2568E+00,.3708E+00
.1307E+04,.3044E+00,.2106E+00,.2106E+00,.3044E+00
.1308E+04,.3356E+00,.2323E+00,.2323E+00,.3356E+00
.1309E+04,.3683E+00,.2550E+00,.2550E+00,.3683E+00
.1310E+04,.2980E+00,.2061E+00,.2061E+00,.2980E+00
.1311E+04,.3255E+00,.2252E+00,.2252E+00,.3255E+00
.1312E+04,.3176E+00,.2197E+00,.2197E+00,.3176E+00
.1313E+04,.3149E+00,.2178E+00,.2178E+00,.3149E+00
.1314E+04,.2844E+00,.1967E+00,.1967E+00,.2844E+00
.1315E+04,.2856E+00,.1975E+00,.1975E+00,.2856E+00
.1316E+04,.3219E+00,.2227E+00,.2227E+00,.3219E+00
.1317E+04,.3063E+00,.2119E+00,.2119E+00,.3063E+00
.1318E+04,.3272E+00,.2264E+00,.2264E+00,.3272E+00
.1319E+04,.2725E+00,.1883E+00,.1883E+00,.2725E+00
.1320E+04,.2590E+00,.1790E+00,.1790E+00,.2590E+00
.1321E+04,.2969E+00,.2053E+00,.2053E+00,.2969E+00
.1322E+04,.3031E+00,.2095E+00,.2095E+00,.3031E+00
.1323E+04,.2399E+00,.1657E+00,.1657E+00,.2399E+00
.1324E+04,.2680E+00,.1851E+00,.1851E+00,.2680E+00
.1325E+04,.3184E+00,.2202E+00,.2202E+00,.3184E+00
.1326E+04,.2823E+00,.1951E+00,.1951E+00,.2823E+00
.1327E+04,.2712E+00,.1874E+00,.1874E+00,.2712E+00
.1328E+04,.2368E+00,.1635E+00,.1635E+00,.2368E+00
.1329E+04,.1891E+00,.1305E+00,.1305E+00,.1891E+00
.1330E+04,.2403E+00,.1659E+00,.1659E+00,.2403E+00
.1331E+04,.1591E+00,.1096E+00,.1096E+00,.1591E+00
.1332E+04,.1595E+00,.1099E+00,.1099E+00,.1595E+00
.1333E+04,.2177E+00,.1501E+00,.1501E+00,.2177E+00
.1334E+04,.1796E+00,.1239E+00,.1239E+00,.1796E+00
.1335E+04,.2392E+00,.1651E+00,.1651E+00,.2392E+00
.1336E+04,.1963E+00,.1354E+00,.1354E+00,.1963E+00
.1337E+04,.1773E+00,.1222E+00,.1222E+00,.1773E+00
.1338E+04,.1909E+00,.1316E+00,.1316E+00,.1909E+00
.1339E+04,.1887E+00,.1301E+00,.1301E+00,.1887E+00
.1340E+04,.1802E+00,.1242E+00,.1242E+00,.1802E+00
.1341E+04,.1835E+00,.1265E+00,.1265E+00,.1835E+00
.1342E+04,.1959E+00,.1350E+00,.1350E+00,.1959E+00
.1343E+04,.1473E+00,.1013E+00,.1013E+00,.1473E+00
.1344E+04,.8896E-01,.6114E-01,.6114E-01,.8896E-01
.1345E+04,.1249E+00,.8590E-01,.8590E-01,.1249E+00
.1346E+04,.7491E-01,.5138E-01,.5138E-01,.7491E-01
.1347E+04,.7825E-01,.5366E-01,.5366E-01,.7825E-01
.1348E+04,.8412E-02,.5734E-02,.5734E-02,.8412E-02
.1349E+04,.2577E-01,.1760E-01,.1760E-01,.2577E-01
.1350E+04,.2438E-01,.1667E-01,.1667E-01,.2438E-01
.1351E+04,.9085E-02,.6184E-02,.6184E-02,.9085E-02
.1352E+04,.3780E-02,.2565E-02,.2565E-02,.3780E-02
.1353E+04,.3397E-03,.2297E-03,.2297E-03,.3397E-03
.1354E+04,.8443E-03,.5719E-03,.5719E-03,.8443E-03
.1355E+04,.1958E-04,.1319E-04,.1319E-04,.1958E-04
.1356E+04,.1816E-03,.1227E-03,.1227E-03,.1816E-03
.1357E+04,.2648E-03,.1790E-03,.1790E-03,.2648E-03
.1358E+04,.2253E-04,.1518E-04,.1518E-04,.2253E-04
.1359E+04,.5975E-05,.4015E-05,.4015E-05,.5975E-05
.1360E+04,.1356E-04,.9126E-05,.9126E-05,.1356E-04
.1361E+04,.7943E-07,.5321E-07,.5321E-07,.7943E-07
.1362E+04,.4817E-09,.3222E-09,.3222E-09,.4817E-09
.1363E+04,.2078E-04,.1398E-04,.1398E-04,.2078E-04
.1364E+04,.9633E-05,.6477E-05,.6477E-05,.9633E-05
.1365E+04,.4279E-09,.2859E-09,.2859E-09,.4279E-09
.1366E+04,.7618E-04,.5130E-04,.5130E-04,.7618E-04
.1367E+04,.2942E-04,.1981E-04,.1981E-04,.2942E-04
.1368E+04,.1792E-10,.1195E-10,.1195E-10,.1792E-10
.1369E+04,.4170E-05,.2803E-05,.2803E-05,.4170E-05
.1370E+04,.2724E-05,.1829E-05,.1829E-05,.2724E-05
.1371E+04,.2430E-06,.1630E-06,.1630E-06,.2430E-06
.1372E+04,.1706E-04,.1149E-04,.1149E-04,.1706E-04
.1373E+04,.1855E-03,.1252E-03,.1252E-03,.1855E-03
.1374E+04,.5971E-03,.4038E-03,.4038E-03,.5971E-03
.1375E+04,.1062E-02,.7187E-03,.7187E-03,.1062E-02
.1376E+04,.7691E-03,.5208E-03,.5208E-03,.7691E-03
.1377E+04,.3914E-03,.2649E-03,.2649E-03,.3914E-03
.1378E+04,.2919E-02,.1979E-02,.1979E-02,.2919E-02
.1379E+04,.1687E-03,.1141E-03,.1141E-03,.1687E-03
.1380E+04,.2849E-03,.1926E-03,.1926E-03,.2849E-03
.1381E+04,.1025E-04,.6915E-05,.6915E-05,.1025E-04
.1382E+04,.1619E-04,.1090E-04,.1090E-04,.1619E-04
